Domain parsed
Problem parsed
Grounding..
Grounding Time: 61
5119.0: (despachar_hidro h8)
5120.0: (despachar_hidro h8)
5121.0: (despachar_hidro h8)
5122.0: (despachar_hidro h8)
5123.0: (despachar_hidro h8)
5124.0: (despachar_hidro h8)
5125.0: (despachar_hidro h8)
5126.0: (despachar_hidro h8)
5127.0: (despachar_hidro h8)
5128.0: (despachar_hidro h8)
5129.0: (despachar_hidro h8)
5130.0: (despachar_hidro h8)
5131.0: (despachar_hidro h8)
5132.0: (despachar_hidro h8)
5133.0: (despachar_hidro h8)
5134.0: (despachar_hidro h8)
5135.0: (despachar_hidro h8)
5136.0: (despachar_hidro h8)
5137.0: (despachar_hidro h8)
5138.0: (despachar_hidro h8)
5139.0: (despachar_hidro h8)
5140.0: (despachar_hidro h8)
5141.0: (despachar_hidro h8)
5142.0: (despachar_hidro h8)
5143.0: (despachar_hidro h8)
5144.0: (despachar_hidro h8)
5145.0: (despachar_hidro h8)
5146.0: (despachar_hidro h8)
5147.0: (despachar_hidro h8)
5148.0: (despachar_hidro h8)
5149.0: (despachar_hidro h8)
5150.0: (despachar_hidro h8)
5151.0: (despachar_hidro h8)
5152.0: (despachar_hidro h8)
5153.0: (despachar_hidro h8)
5154.0: (despachar_hidro h8)
5155.0: (despachar_hidro h8)
5156.0: (despachar_hidro h8)
5157.0: (despachar_hidro h8)
5158.0: (despachar_hidro h8)
5159.0: (despachar_hidro h8)
5160.0: (despachar_hidro h8)
5161.0: (despachar_hidro h8)
5162.0: (despachar_hidro h8)
5163.0: (despachar_hidro h8)
5164.0: (despachar_hidro h8)
5165.0: (despachar_hidro h8)
5166.0: (despachar_hidro h8)
5167.0: (despachar_hidro h8)
5168.0: (despachar_hidro h8)
5169.0: (despachar_hidro h8)
5170.0: (despachar_hidro h8)
5171.0: (despachar_hidro h8)
5172.0: (despachar_hidro h8)
5173.0: (despachar_hidro h8)
5174.0: (despachar_hidro h8)
5175.0: (despachar_hidro h8)
5176.0: (despachar_hidro h8)
5177.0: (despachar_hidro h8)
5178.0: (despachar_hidro h8)
5179.0: (despachar_hidro h8)
5180.0: (despachar_hidro h8)
5181.0: (despachar_hidro h8)
5182.0: (despachar_hidro h8)
5183.0: (despachar_hidro h8)
5184.0: (despachar_hidro h8)
5185.0: (despachar_hidro h8)
5186.0: (despachar_hidro h8)
5187.0: (despachar_hidro h8)
5188.0: (despachar_hidro h8)
5189.0: (despachar_hidro h8)
5190.0: (despachar_hidro h8)
5191.0: (despachar_hidro h8)
5192.0: (despachar_hidro h8)
5193.0: (despachar_hidro h8)
5194.0: (despachar_hidro h8)
5195.0: (despachar_hidro h8)
5196.0: (despachar_hidro h8)
5197.0: (despachar_hidro h8)
5198.0: (despachar_hidro h8)
5199.0: (despachar_hidro h8)
5200.0: (despachar_hidro h8)
5201.0: (despachar_hidro h8)
5202.0: (despachar_hidro h8)
5203.0: (despachar_hidro h8)
5204.0: (despachar_hidro h8)
5205.0: (despachar_hidro h8)
5206.0: (despachar_hidro h8)
5207.0: (despachar_hidro h8)
5208.0: (despachar_hidro h8)
5209.0: (despachar_hidro h8)
5210.0: (despachar_hidro h8)
5211.0: (despachar_hidro h8)
5212.0: (despachar_hidro h8)
5213.0: (despachar_hidro h8)
5214.0: (despachar_hidro h8)
5215.0: (despachar_hidro h8)
5216.0: (despachar_hidro h8)
5217.0: (despachar_hidro h8)
5218.0: (despachar_hidro h8)
5219.0: (despachar_hidro h8)
5220.0: (despachar_hidro h8)
5221.0: (despachar_hidro h8)
5222.0: (despachar_hidro h8)
5223.0: (despachar_hidro h8)
5224.0: (despachar_hidro h8)
5225.0: (despachar_hidro h8)
5226.0: (despachar_hidro h8)
5227.0: (despachar_hidro h8)
5228.0: (despachar_hidro h8)
5229.0: (despachar_hidro h8)
5230.0: (despachar_hidro h8)
5231.0: (despachar_hidro h8)
5232.0: (despachar_hidro h8)
5233.0: (despachar_hidro h8)
5234.0: (despachar_hidro h8)
5235.0: (despachar_hidro h8)
5236.0: (despachar_hidro h8)
5237.0: (despachar_hidro h8)
5238.0: (despachar_hidro h8)
5239.0: (despachar_hidro h8)
5240.0: (despachar_hidro h8)
5241.0: (despachar_hidro h8)
5242.0: (despachar_hidro h8)
5243.0: (despachar_hidro h8)
5244.0: (despachar_hidro h8)
5245.0: (despachar_hidro h8)
5246.0: (despachar_hidro h8)
5247.0: (despachar_hidro h8)
5248.0: (despachar_hidro h8)
5249.0: (despachar_hidro h8)
5250.0: (despachar_hidro h8)
5251.0: (despachar_hidro h8)
5252.0: (despachar_hidro h8)
5253.0: (despachar_hidro h8)
5254.0: (despachar_hidro h8)
5255.0: (despachar_hidro h8)
5256.0: (despachar_hidro h8)
5257.0: (despachar_hidro h8)
5258.0: (despachar_hidro h8)
5259.0: (despachar_hidro h8)
5260.0: (despachar_hidro h8)
5261.0: (despachar_hidro h8)
5262.0: (despachar_hidro h8)
5263.0: (despachar_hidro h8)
5264.0: (despachar_hidro h8)
5265.0: (despachar_hidro h8)
5266.0: (despachar_hidro h8)
5267.0: (despachar_hidro h8)
5268.0: (despachar_hidro h8)
5269.0: (despachar_hidro h8)
5270.0: (despachar_hidro h8)
5271.0: (despachar_hidro h8)
5272.0: (despachar_hidro h8)
5273.0: (despachar_hidro h8)
5274.0: (despachar_hidro h8)
5275.0: (despachar_hidro h8)
5276.0: (despachar_hidro h8)
5277.0: (despachar_hidro h8)
5278.0: (despachar_hidro h8)
5279.0: (despachar_hidro h8)
5280.0: (despachar_hidro h8)
5281.0: (despachar_hidro h8)
5282.0: (despachar_hidro h8)
5283.0: (despachar_hidro h8)
5284.0: (despachar_hidro h8)
5285.0: (despachar_hidro h8)
5286.0: (despachar_hidro h8)
5287.0: (despachar_hidro h8)
5288.0: (despachar_hidro h8)
5289.0: (despachar_hidro h8)
5290.0: (despachar_hidro h8)
5291.0: (despachar_hidro h8)
5292.0: (despachar_hidro h8)
5293.0: (despachar_hidro h8)
5294.0: (despachar_hidro h8)
5295.0: (despachar_hidro h8)
5296.0: (despachar_hidro h8)
5297.0: (despachar_hidro h8)
5298.0: (despachar_hidro h8)
5299.0: (despachar_hidro h8)
5300.0: (despachar_hidro h8)
5301.0: (despachar_hidro h8)
5302.0: (despachar_hidro h8)
5303.0: (despachar_hidro h8)
5304.0: (despachar_hidro h8)
5305.0: (despachar_hidro h8)
5306.0: (despachar_hidro h8)
5307.0: (despachar_hidro h8)
5308.0: (despachar_hidro h8)
5309.0: (despachar_hidro h8)
5310.0: (despachar_hidro h8)
5311.0: (despachar_hidro h8)
5312.0: (despachar_hidro h8)
5313.0: (despachar_hidro h8)
5314.0: (despachar_hidro h8)
5315.0: (despachar_hidro h8)
5316.0: (despachar_hidro h8)
5317.0: (despachar_hidro h8)
5318.0: (despachar_hidro h8)
5319.0: (despachar_hidro h8)
5320.0: (despachar_hidro h8)
5321.0: (despachar_hidro h8)
5322.0: (despachar_hidro h8)
5323.0: (despachar_hidro h8)
5324.0: (despachar_hidro h8)
5325.0: (despachar_hidro h8)
5326.0: (despachar_hidro h8)
5327.0: (despachar_hidro h8)
5328.0: (despachar_hidro h8)
5329.0: (despachar_hidro h8)
5330.0: (despachar_hidro h8)
5331.0: (despachar_hidro h8)
5332.0: (despachar_hidro h8)
5333.0: (despachar_hidro h8)
5334.0: (despachar_hidro h8)
5335.0: (despachar_hidro h8)
5336.0: (despachar_hidro h8)
5337.0: (despachar_hidro h8)
5338.0: (despachar_hidro h8)
5339.0: (despachar_hidro h8)
5340.0: (despachar_hidro h8)
5341.0: (despachar_hidro h8)
5342.0: (despachar_hidro h8)
5343.0: (despachar_hidro h8)
5344.0: (despachar_hidro h8)
5345.0: (despachar_hidro h8)
5346.0: (despachar_hidro h8)
5347.0: (despachar_hidro h8)
5348.0: (despachar_hidro h8)
5349.0: (despachar_hidro h8)
5350.0: (despachar_hidro h8)
5351.0: (despachar_hidro h8)
5352.0: (despachar_hidro h8)
5353.0: (despachar_hidro h8)
5354.0: (despachar_hidro h8)
5355.0: (despachar_hidro h8)
5356.0: (despachar_hidro h8)
5357.0: (despachar_hidro h8)
5358.0: (despachar_hidro h8)
5359.0: (despachar_hidro h8)
5360.0: (despachar_hidro h8)
5361.0: (despachar_hidro h8)
5362.0: (despachar_hidro h8)
5363.0: (despachar_hidro h8)
5364.0: (despachar_hidro h8)
5365.0: (despachar_hidro h8)
5366.0: (despachar_hidro h8)
5367.0: (despachar_hidro h8)
5368.0: (despachar_hidro h8)
5369.0: (despachar_hidro h8)
5370.0: (despachar_hidro h8)
5371.0: (despachar_hidro h8)
5372.0: (despachar_hidro h8)
5373.0: (despachar_hidro h8)
5374.0: (despachar_hidro h8)
5375.0: (despachar_hidro h8)
5376.0: (despachar_hidro h8)
5377.0: (despachar_hidro h8)
5378.0: (despachar_hidro h8)
5379.0: (despachar_hidro h8)
5380.0: (despachar_hidro h8)
5381.0: (despachar_hidro h8)
5382.0: (despachar_hidro h8)
5383.0: (despachar_hidro h8)
5384.0: (despachar_hidro h8)
5385.0: (despachar_hidro h8)
5386.0: (despachar_hidro h8)
5387.0: (despachar_hidro h8)
5388.0: (despachar_hidro h8)
5389.0: (despachar_hidro h8)
5390.0: (despachar_hidro h8)
5391.0: (despachar_hidro h8)
5392.0: (despachar_hidro h8)
5393.0: (despachar_hidro h8)
5394.0: (despachar_hidro h8)
5395.0: (despachar_hidro h8)
5396.0: (despachar_hidro h8)
5397.0: (despachar_hidro h8)
5398.0: (despachar_hidro h8)
5399.0: (despachar_hidro h8)
5400.0: (despachar_hidro h8)
5401.0: (despachar_hidro h8)
5402.0: (despachar_hidro h8)
5403.0: (despachar_hidro h8)
5404.0: (despachar_hidro h8)
5405.0: (despachar_hidro h8)
5406.0: (despachar_hidro h8)
5407.0: (despachar_hidro h8)
5408.0: (despachar_hidro h8)
5409.0: (despachar_hidro h8)
5410.0: (despachar_hidro h8)
5411.0: (despachar_hidro h8)
5412.0: (despachar_hidro h8)
5413.0: (despachar_hidro h8)
5414.0: (despachar_hidro h8)
5415.0: (despachar_hidro h8)
5416.0: (despachar_hidro h8)
5417.0: (despachar_hidro h8)
5418.0: (despachar_hidro h8)
5419.0: (despachar_hidro h8)
5420.0: (despachar_hidro h8)
5421.0: (despachar_hidro h8)
5422.0: (despachar_hidro h8)
5423.0: (despachar_hidro h8)
5424.0: (despachar_hidro h8)
5425.0: (despachar_hidro h8)
5426.0: (despachar_hidro h8)
5427.0: (despachar_hidro h8)
5428.0: (despachar_hidro h8)
5429.0: (despachar_hidro h8)
5430.0: (despachar_hidro h8)
5431.0: (despachar_hidro h8)
5432.0: (despachar_hidro h8)
5433.0: (despachar_hidro h8)
5434.0: (despachar_hidro h8)
5435.0: (despachar_hidro h8)
5436.0: (despachar_hidro h8)
5437.0: (despachar_hidro h8)
5438.0: (despachar_hidro h8)
5439.0: (despachar_hidro h8)
5440.0: (despachar_hidro h8)
5441.0: (despachar_hidro h8)
5442.0: (despachar_hidro h8)
5443.0: (despachar_hidro h8)
5444.0: (despachar_hidro h8)
5445.0: (despachar_hidro h8)
5446.0: (despachar_hidro h8)
5447.0: (despachar_hidro h8)
5448.0: (despachar_hidro h8)
5449.0: (despachar_hidro h8)
5450.0: (despachar_hidro h8)
5451.0: (despachar_hidro h8)
5452.0: (despachar_hidro h8)
5453.0: (despachar_hidro h8)
5454.0: (despachar_hidro h8)
5455.0: (despachar_hidro h8)
5456.0: (despachar_hidro h8)
5457.0: (despachar_hidro h8)
5458.0: (despachar_hidro h8)
5459.0: (despachar_hidro h8)
5460.0: (despachar_hidro h8)
5461.0: (despachar_hidro h8)
5462.0: (despachar_hidro h8)
5463.0: (despachar_hidro h8)
5464.0: (despachar_hidro h8)
5465.0: (despachar_hidro h8)
5466.0: (despachar_hidro h8)
5467.0: (despachar_hidro h8)
5468.0: (despachar_hidro h8)
5469.0: (despachar_hidro h8)
5470.0: (despachar_hidro h8)
5471.0: (despachar_hidro h8)
5472.0: (despachar_hidro h8)
5473.0: (despachar_hidro h8)
5474.0: (despachar_hidro h8)
5475.0: (despachar_hidro h8)
5476.0: (despachar_hidro h8)
5477.0: (despachar_hidro h8)
5478.0: (despachar_hidro h8)
5479.0: (despachar_hidro h8)
5480.0: (despachar_hidro h8)
5481.0: (despachar_hidro h8)
5482.0: (despachar_hidro h8)
5483.0: (despachar_hidro h8)
5484.0: (despachar_hidro h8)
5485.0: (despachar_hidro h8)
5486.0: (despachar_hidro h8)
5487.0: (despachar_hidro h8)
5488.0: (despachar_hidro h8)
5489.0: (despachar_hidro h8)
5490.0: (despachar_hidro h8)
5491.0: (despachar_hidro h8)
5492.0: (despachar_hidro h8)
5493.0: (despachar_hidro h8)
5494.0: (despachar_hidro h8)
5495.0: (despachar_hidro h8)
5496.0: (despachar_hidro h8)
5497.0: (despachar_hidro h8)
5498.0: (despachar_hidro h8)
5499.0: (despachar_hidro h8)
5500.0: (despachar_hidro h8)
5501.0: (despachar_hidro h8)
5502.0: (despachar_hidro h8)
5503.0: (despachar_hidro h8)
5504.0: (despachar_hidro h8)
5505.0: (despachar_hidro h8)
5506.0: (despachar_hidro h8)
5507.0: (despachar_hidro h8)
5508.0: (despachar_hidro h8)
5509.0: (despachar_hidro h8)
5510.0: (despachar_hidro h8)
5511.0: (despachar_hidro h8)
5512.0: (despachar_hidro h8)
5513.0: (despachar_hidro h8)
5514.0: (despachar_hidro h8)
5515.0: (despachar_hidro h8)
5516.0: (despachar_hidro h8)
5517.0: (despachar_hidro h8)
5518.0: (despachar_hidro h8)
5519.0: (despachar_hidro h8)
5520.0: (despachar_hidro h8)
5521.0: (despachar_hidro h8)
5522.0: (despachar_hidro h8)
5523.0: (despachar_hidro h8)
5524.0: (despachar_hidro h8)
5525.0: (despachar_hidro h8)
5526.0: (despachar_hidro h8)
5527.0: (despachar_hidro h8)
5528.0: (despachar_hidro h8)
5529.0: (despachar_hidro h8)
5530.0: (despachar_hidro h8)
5531.0: (despachar_hidro h8)
5532.0: (despachar_hidro h8)
5533.0: (despachar_hidro h8)
5534.0: (despachar_hidro h8)
5535.0: (despachar_hidro h8)
5536.0: (despachar_hidro h8)
5537.0: (despachar_hidro h8)
5538.0: (despachar_hidro h8)
5539.0: (despachar_hidro h8)
5540.0: (despachar_hidro h8)
5541.0: (despachar_hidro h8)
5542.0: (despachar_hidro h8)
5543.0: (despachar_hidro h8)
5544.0: (despachar_hidro h8)
5545.0: (despachar_hidro h8)
5546.0: (despachar_hidro h8)
5547.0: (despachar_hidro h8)
5548.0: (despachar_hidro h8)
5549.0: (despachar_hidro h8)
5550.0: (despachar_hidro h8)
5551.0: (despachar_hidro h8)
5552.0: (despachar_hidro h8)
5553.0: (despachar_hidro h8)
5554.0: (despachar_hidro h8)
5555.0: (activar_flag_hidro_agotado h8)
5556.0: (despachar_termica h8)
5557.0: (despachar_termica h8)
5558.0: (despachar_termica h8)
5559.0: (despachar_termica h8)
5560.0: (despachar_termica h8)
5561.0: (despachar_termica h8)
5562.0: (despachar_termica h8)
5563.0: (despachar_termica h8)
5564.0: (despachar_termica h8)
5565.0: (despachar_termica h8)
5566.0: (despachar_termica h8)
5567.0: (despachar_termica h8)
5568.0: (despachar_termica h8)
5569.0: (despachar_termica h8)
5570.0: (despachar_termica h8)
5571.0: (despachar_termica h8)
5572.0: (despachar_termica h8)
5573.0: (despachar_termica h8)
5574.0: (despachar_termica h8)
5575.0: (despachar_termica h8)
5576.0: (despachar_termica h8)
5577.0: (despachar_termica h8)
5578.0: (despachar_termica h8)
5579.0: (despachar_termica h8)
5580.0: (despachar_termica h8)
5581.0: (despachar_termica h8)
5582.0: (despachar_termica h8)
5583.0: (despachar_termica h8)
5584.0: (despachar_termica h8)
5585.0: (despachar_termica h8)
5586.0: (despachar_termica h8)
5587.0: (despachar_termica h8)
5588.0: (despachar_termica h8)
5589.0: (despachar_termica h8)
5590.0: (despachar_termica h8)
5591.0: (despachar_termica h8)
5592.0: (despachar_termica h8)
5593.0: (despachar_termica h8)
5594.0: (despachar_termica h8)
5595.0: (despachar_termica h8)
5596.0: (despachar_termica h8)
5597.0: (despachar_termica h8)
5598.0: (despachar_termica h8)
5599.0: (despachar_termica h8)
5600.0: (despachar_termica h8)
5601.0: (despachar_termica h8)
5602.0: (despachar_termica h8)
5603.0: (despachar_termica h8)
5604.0: (despachar_termica h8)
5605.0: (despachar_termica h8)
5606.0: (despachar_termica h8)
5607.0: (despachar_termica h8)
5608.0: (despachar_termica h8)
5609.0: (despachar_termica h8)
5610.0: (despachar_termica h8)
5611.0: (despachar_termica h8)
5612.0: (despachar_termica h8)
5613.0: (despachar_termica h8)
5614.0: (despachar_termica h8)
5615.0: (despachar_termica h8)
5616.0: (despachar_termica h8)
5617.0: (despachar_termica h8)
5618.0: (despachar_termica h8)
5619.0: (despachar_termica h8)
5620.0: (despachar_termica h8)
5621.0: (despachar_termica h8)
5622.0: (despachar_termica h8)
5623.0: (despachar_termica h8)
5624.0: (despachar_termica h8)
5625.0: (despachar_termica h8)
5626.0: (despachar_termica h8)
5627.0: (despachar_termica h8)
5628.0: (despachar_termica h8)
5629.0: (despachar_termica h8)
5630.0: (despachar_termica h8)
5631.0: (despachar_termica h8)
5632.0: (despachar_termica h8)
5633.0: (despachar_termica h8)
5634.0: (despachar_termica h8)
5635.0: (despachar_termica h8)
5636.0: (avanzar_hora h8 h9)
5637.0: (despachar_pv h9)
5638.0: (despachar_pv h9)
5639.0: (despachar_pv h9)
5640.0: (despachar_pv h9)
5641.0: (despachar_pv h9)
5642.0: (despachar_pv h9)
5643.0: (despachar_pv h9)
5644.0: (despachar_pv h9)
5645.0: (despachar_pv h9)
5646.0: (despachar_pv h9)
5647.0: (despachar_pv h9)
5648.0: (despachar_pv h9)
5649.0: (despachar_pv h9)
5650.0: (despachar_pv h9)
5651.0: (despachar_pv h9)
5652.0: (despachar_pv h9)
5653.0: (despachar_pv h9)
5654.0: (despachar_pv h9)
5655.0: (despachar_pv h9)
5656.0: (despachar_pv h9)
5657.0: (despachar_pv h9)
5658.0: (despachar_pv h9)
5659.0: (despachar_pv h9)
5660.0: (despachar_pv h9)
5661.0: (despachar_pv h9)
5662.0: (despachar_pv h9)
5663.0: (despachar_pv h9)
5664.0: (despachar_pv h9)
5665.0: (despachar_pv h9)
5666.0: (despachar_pv h9)
5667.0: (despachar_pv h9)
5668.0: (despachar_pv h9)
5669.0: (despachar_pv h9)
5670.0: (despachar_pv h9)
5671.0: (despachar_pv h9)
5672.0: (despachar_pv h9)
5673.0: (despachar_pv h9)
5674.0: (despachar_pv h9)
5675.0: (despachar_pv h9)
5676.0: (despachar_pv h9)
5677.0: (despachar_pv h9)
5678.0: (despachar_pv h9)
5679.0: (despachar_pv h9)
5680.0: (despachar_pv h9)
5681.0: (despachar_pv h9)
5682.0: (despachar_pv h9)
5683.0: (despachar_pv h9)
5684.0: (despachar_pv h9)
5685.0: (despachar_pv h9)
5686.0: (despachar_pv h9)
5687.0: (despachar_pv h9)
5688.0: (despachar_pv h9)
5689.0: (despachar_pv h9)
5690.0: (despachar_pv h9)
5691.0: (despachar_pv h9)
5692.0: (despachar_pv h9)
5693.0: (despachar_pv h9)
5694.0: (despachar_pv h9)
5695.0: (despachar_pv h9)
5696.0: (despachar_pv h9)
5697.0: (despachar_pv h9)
5698.0: (despachar_pv h9)
5699.0: (despachar_pv h9)
5700.0: (despachar_pv h9)
5701.0: (despachar_pv h9)
5702.0: (despachar_pv h9)
5703.0: (despachar_pv h9)
5704.0: (despachar_pv h9)
5705.0: (despachar_pv h9)
5706.0: (despachar_pv h9)
5707.0: (despachar_pv h9)
5708.0: (despachar_pv h9)
5709.0: (despachar_pv h9)
5710.0: (despachar_pv h9)
5711.0: (despachar_pv h9)
5712.0: (despachar_pv h9)
5713.0: (despachar_pv h9)
5714.0: (despachar_pv h9)
5715.0: (despachar_pv h9)
5716.0: (despachar_pv h9)
5717.0: (despachar_pv h9)
5718.0: (despachar_pv h9)
5719.0: (despachar_pv h9)
5720.0: (despachar_pv h9)
5721.0: (despachar_pv h9)
5722.0: (despachar_pv h9)
5723.0: (despachar_pv h9)
5724.0: (despachar_pv h9)
5725.0: (despachar_pv h9)
5726.0: (despachar_pv h9)
5727.0: (despachar_pv h9)
5728.0: (despachar_pv h9)
5729.0: (despachar_pv h9)
5730.0: (despachar_pv h9)
5731.0: (despachar_pv h9)
5732.0: (despachar_pv h9)
5733.0: (despachar_pv h9)
5734.0: (despachar_pv h9)
5735.0: (despachar_pv h9)
5736.0: (despachar_pv h9)
5737.0: (despachar_pv h9)
5738.0: (despachar_pv h9)
5739.0: (despachar_pv h9)
5740.0: (despachar_pv h9)
5741.0: (despachar_pv h9)
5742.0: (despachar_pv h9)
5743.0: (despachar_pv h9)
5744.0: (despachar_pv h9)
5745.0: (despachar_pv h9)
5746.0: (despachar_pv h9)
5747.0: (despachar_pv h9)
5748.0: (despachar_pv h9)
5749.0: (despachar_pv h9)
5750.0: (despachar_pv h9)
5751.0: (despachar_pv h9)
5752.0: (despachar_pv h9)
5753.0: (despachar_pv h9)
5754.0: (despachar_pv h9)
5755.0: (despachar_pv h9)
5756.0: (despachar_pv h9)
5757.0: (despachar_pv h9)
5758.0: (despachar_pv h9)
5759.0: (despachar_pv h9)
5760.0: (despachar_pv h9)
5761.0: (despachar_pv h9)
5762.0: (despachar_pv h9)
5763.0: (despachar_pv h9)
5764.0: (despachar_pv h9)
5765.0: (despachar_pv h9)
5766.0: (despachar_pv h9)
5767.0: (despachar_pv h9)
5768.0: (despachar_pv h9)
5769.0: (despachar_pv h9)
5770.0: (despachar_pv h9)
5771.0: (despachar_pv h9)
5772.0: (despachar_pv h9)
5773.0: (despachar_pv h9)
5774.0: (despachar_pv h9)
5775.0: (despachar_pv h9)
5776.0: (despachar_pv h9)
5777.0: (despachar_pv h9)
5778.0: (despachar_pv h9)
5779.0: (despachar_pv h9)
5780.0: (despachar_pv h9)
5781.0: (despachar_pv h9)
5782.0: (despachar_pv h9)
5783.0: (despachar_pv h9)
5784.0: (despachar_pv h9)
5785.0: (despachar_pv h9)
5786.0: (despachar_pv h9)
5787.0: (despachar_pv h9)
5788.0: (despachar_pv h9)
5789.0: (despachar_pv h9)
5790.0: (despachar_pv h9)
5791.0: (despachar_pv h9)
5792.0: (despachar_pv h9)
5793.0: (despachar_pv h9)
5794.0: (despachar_pv h9)
5795.0: (despachar_pv h9)
5796.0: (despachar_pv h9)
5797.0: (despachar_pv h9)
5798.0: (despachar_pv h9)
5799.0: (despachar_pv h9)
5800.0: (despachar_pv h9)
5801.0: (despachar_pv h9)
5802.0: (despachar_pv h9)
5803.0: (despachar_pv h9)
5804.0: (despachar_pv h9)
5805.0: (despachar_pv h9)
5806.0: (despachar_pv h9)
5807.0: (despachar_pv h9)
5808.0: (despachar_pv h9)
5809.0: (despachar_pv h9)
5810.0: (despachar_pv h9)
5811.0: (despachar_pv h9)
5812.0: (despachar_pv h9)
5813.0: (despachar_pv h9)
5814.0: (despachar_pv h9)
5815.0: (despachar_pv h9)
5816.0: (despachar_pv h9)
5817.0: (despachar_pv h9)
5818.0: (despachar_pv h9)
5819.0: (despachar_pv h9)
5820.0: (despachar_pv h9)
5821.0: (despachar_pv h9)
5822.0: (despachar_pv h9)
5823.0: (despachar_pv h9)
5824.0: (despachar_pv h9)
5825.0: (despachar_pv h9)
5826.0: (despachar_pv h9)
5827.0: (despachar_pv h9)
5828.0: (despachar_pv h9)
5829.0: (despachar_pv h9)
5830.0: (despachar_pv h9)
5831.0: (despachar_pv h9)
5832.0: (despachar_pv h9)
5833.0: (despachar_pv h9)
5834.0: (despachar_pv h9)
5835.0: (despachar_pv h9)
5836.0: (despachar_pv h9)
5837.0: (despachar_pv h9)
5838.0: (despachar_pv h9)
5839.0: (despachar_pv h9)
5840.0: (despachar_pv h9)
5841.0: (despachar_pv h9)
5842.0: (despachar_pv h9)
5843.0: (despachar_pv h9)
5844.0: (despachar_pv h9)
5845.0: (despachar_pv h9)
5846.0: (despachar_pv h9)
5847.0: (despachar_pv h9)
5848.0: (despachar_pv h9)
5849.0: (despachar_pv h9)
5850.0: (despachar_pv h9)
5851.0: (despachar_pv h9)
5852.0: (despachar_pv h9)
5853.0: (despachar_pv h9)
5854.0: (despachar_pv h9)
5855.0: (despachar_pv h9)
5856.0: (despachar_pv h9)
5857.0: (despachar_pv h9)
5858.0: (despachar_pv h9)
5859.0: (despachar_pv h9)
5860.0: (despachar_pv h9)
5861.0: (despachar_pv h9)
5862.0: (despachar_pv h9)
5863.0: (despachar_pv h9)
5864.0: (despachar_pv h9)
5865.0: (despachar_pv h9)
5866.0: (despachar_pv h9)
5867.0: (activar_flag_pv_agotado h9)
5868.0: (despachar_hidro h9)
5869.0: (despachar_hidro h9)
5870.0: (despachar_hidro h9)
5871.0: (despachar_hidro h9)
5872.0: (despachar_hidro h9)
5873.0: (despachar_hidro h9)
5874.0: (despachar_hidro h9)
5875.0: (despachar_hidro h9)
5876.0: (despachar_hidro h9)
5877.0: (despachar_hidro h9)
5878.0: (despachar_hidro h9)
5879.0: (despachar_hidro h9)
5880.0: (despachar_hidro h9)
5881.0: (despachar_hidro h9)
5882.0: (despachar_hidro h9)
5883.0: (despachar_hidro h9)
5884.0: (despachar_hidro h9)
5885.0: (despachar_hidro h9)
5886.0: (despachar_hidro h9)
5887.0: (despachar_hidro h9)
5888.0: (despachar_hidro h9)
5889.0: (despachar_hidro h9)
5890.0: (despachar_hidro h9)
5891.0: (despachar_hidro h9)
5892.0: (despachar_hidro h9)
5893.0: (despachar_hidro h9)
5894.0: (despachar_hidro h9)
5895.0: (despachar_hidro h9)
5896.0: (despachar_hidro h9)
5897.0: (despachar_hidro h9)
5898.0: (despachar_hidro h9)
5899.0: (despachar_hidro h9)
5900.0: (despachar_hidro h9)
5901.0: (despachar_hidro h9)
5902.0: (despachar_hidro h9)
5903.0: (despachar_hidro h9)
5904.0: (despachar_hidro h9)
5905.0: (despachar_hidro h9)
5906.0: (despachar_hidro h9)
5907.0: (despachar_hidro h9)
5908.0: (despachar_hidro h9)
5909.0: (despachar_hidro h9)
5910.0: (despachar_hidro h9)
5911.0: (despachar_hidro h9)
5912.0: (despachar_hidro h9)
5913.0: (despachar_hidro h9)
5914.0: (despachar_hidro h9)
5915.0: (despachar_hidro h9)
5916.0: (despachar_hidro h9)
5917.0: (despachar_hidro h9)
5918.0: (despachar_hidro h9)
5919.0: (despachar_hidro h9)
5920.0: (despachar_hidro h9)
5921.0: (despachar_hidro h9)
5922.0: (despachar_hidro h9)
5923.0: (despachar_hidro h9)
5924.0: (despachar_hidro h9)
5925.0: (despachar_hidro h9)
5926.0: (despachar_hidro h9)
5927.0: (despachar_hidro h9)
5928.0: (despachar_hidro h9)
5929.0: (despachar_hidro h9)
5930.0: (despachar_hidro h9)
5931.0: (despachar_hidro h9)
5932.0: (despachar_hidro h9)
5933.0: (despachar_hidro h9)
5934.0: (despachar_hidro h9)
5935.0: (despachar_hidro h9)
5936.0: (despachar_hidro h9)
5937.0: (despachar_hidro h9)
5938.0: (despachar_hidro h9)
5939.0: (despachar_hidro h9)
5940.0: (despachar_hidro h9)
5941.0: (despachar_hidro h9)
5942.0: (despachar_hidro h9)
5943.0: (despachar_hidro h9)
5944.0: (despachar_hidro h9)
5945.0: (despachar_hidro h9)
5946.0: (despachar_hidro h9)
5947.0: (despachar_hidro h9)
5948.0: (despachar_hidro h9)
5949.0: (despachar_hidro h9)
5950.0: (despachar_hidro h9)
5951.0: (despachar_hidro h9)
5952.0: (despachar_hidro h9)
5953.0: (despachar_hidro h9)
5954.0: (despachar_hidro h9)
5955.0: (despachar_hidro h9)
5956.0: (despachar_hidro h9)
5957.0: (despachar_hidro h9)
